input_doi,openalex_id,openalex_doi,doi_exact_match,title,publication_year,oa_is_oa,oa_status,oa_license,has_pdf,has_grobid_xml,has_fulltext,pdf_url,grobid_xml_url,status
10.3354/aei00014,https://openalex.org/W2142815311,10.3354/aei00014,TRUE,"Dynamics of outbreak and control of salmon lice on two salmon farms in the Broughton Archipelago, British Columbia",2010,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2142815311.pdf,https://content.openalex.org/works/W2142815311.grobid-xml,matched
10.1890/09-1861.1,https://openalex.org/W1550914909,10.1890/09-1861.1,TRUE,"Fish farms, parasites, and predators: implications for salmon population dynamics",2011,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1073/pnas.1101845108,https://openalex.org/W2139604675,10.1073/pnas.1101845108,TRUE,Effects of parasites from salmon farms on productivity of wild salmon,2011,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1126/science.1148744,https://openalex.org/W2102851297,10.1126/science.1148744,TRUE,Declining Wild Salmon Populations in Relation to Parasites from Farm Salmon,2007,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1098/rspb.2007.1122,https://openalex.org/W2164245392,10.1098/rspb.2007.1122,TRUE,"Effects of host migration, diversity and aquaculture on sea lice threats to Pacific salmon populations",2007,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1139/f10-137,https://openalex.org/W2066827406,10.1139/f10-137,TRUE,"Sea lice (Lepeophtheirus salmonis) infestations and the productivity of pink salmon (Oncorhynchus gorbuscha) in the Broughton Archipelago, British Columbia, Canada",2011,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1073/pnas.0603525103,https://openalex.org/W2129893745,10.1073/pnas.0603525103,TRUE,Epizootics of wild fish induced by farm fish,2006,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1098/rspb.2004.3027,https://openalex.org/W2120235708,10.1098/rspb.2004.3027,TRUE,Transmission dynamics of parasitic sea lice from farm to wild salmon,2005,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1080/10641260500433531,https://openalex.org/W1996920091,10.1080/10641260500433531,TRUE,Fish Farms and Sea Lice Infestations of Wild Juvenile Salmon in the Broughton Archipelago—A Rebuttal to,2006,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1577/t04-133.1,https://openalex.org/W1975171341,10.1577/t04-133.1,TRUE,Nonlethal Assessment of Juvenile Pink and Chum Salmon for Parasitic Sea Lice Infections and Fish Health,2005,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1098/rspb.2009.0317,https://openalex.org/W2125135453,10.1098/rspb.2009.0317,TRUE,Sea lice and salmon population dynamics: effects of exposure time for migratory fish,2009,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1098/rspb.2012.2359,https://openalex.org/W2112902831,10.1098/rspb.2012.2359,TRUE,Impact of parasites on salmon recruitment in the Northeast Atlantic Ocean,2012,TRUE,green,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2112902831.pdf,https://content.openalex.org/works/W2112902831.grobid-xml,matched
10.1002/9781119005568.ch10,https://openalex.org/W4211131550,10.1002/9781119005568.ch10,TRUE,Antinutrients,2015,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/j.1365-2109.2009.02426.x,https://openalex.org/W2142164571,10.1111/j.1365-2109.2009.02426.x,TRUE,Important antinutrients in plant feedstuffs for aquaculture: an update on recent findings regarding responses in salmonids,2010,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1007/978-3-642-83727-2_26,https://openalex.org/W132790457,10.1007/978-3-642-83727-2_26,TRUE,Infectious Pancreatic Necrosis Virus in Norwegian Fish Farms,1989,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.fsi.2019.04.278,https://openalex.org/W2952956248,10.1016/j.fsi.2019.04.278,TRUE,From gross morphology to gill transcriptome in farmed Atlantic salmon (Salmo salar): Lessons from multi-site sampling,2019,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.fsi.2016.03.076,https://openalex.org/W2395844200,10.1016/j.fsi.2016.03.076,TRUE,Gut health and integrity in atlantic salmon fed plant protein diets,2016,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1186/s12864-016-2473-0,https://openalex.org/W2289078945,10.1186/s12864-016-2473-0,TRUE,Differential responses of the gut transcriptome to plant protein diets in farmed Atlantic salmon,2016,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2289078945.pdf,https://content.openalex.org/works/W2289078945.grobid-xml,matched
10.3389/fgene.2020.00610,https://openalex.org/W3026697290,10.3389/fgene.2020.00610,TRUE,"Integration of Transcriptome, Gross Morphology and Histopathology in the Gill of Sea Farmed Atlantic Salmon (Salmo salar): Lessons From Multi-Site Sampling",2020,TRUE,gold,cc-by,FALSE,FALSE,TRUE,NA,NA,matched
10.1371/journal.pone.0274736,https://openalex.org/W4296712321,10.1371/journal.pone.0274736,TRUE,Sea lice (Lepeophtherius salmonis) detection and quantification around aquaculture installations using environmental DNA,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4296712321.pdf,https://content.openalex.org/works/W4296712321.grobid-xml,matched
10.1016/j.aquaculture.2014.02.015,https://openalex.org/W2016972943,10.1016/j.aquaculture.2014.02.015,TRUE,Field monitoring of feed digestibility in Atlantic salmon farming using crude fiber as an inert marker,2014,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaeng.2022.102240,https://openalex.org/W4214733808,10.1016/j.aquaeng.2022.102240,TRUE,A novel advanced oxidation process (AOP) that rapidly removes geosmin and 2-methylisoborneol (MIB) from water and significantly reduces depuration times in Atlantic salmon Salmo salar RAS aquaculture,2022,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1128/jvi.73.3.2136-2142.1999,https://openalex.org/W2168628556,10.1128/jvi.73.3.2136-2142.1999,TRUE,The Putative Polymerase Sequence of Infectious Salmon Anemia Virus Suggests a New Genus within the Orthomyxoviridae,1999,TRUE,green,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2168628556.pdf,https://content.openalex.org/works/W2168628556.grobid-xml,matched
10.1007/s10695-009-9335-5,https://openalex.org/W2017727776,10.1007/s10695-009-9335-5,TRUE,Vitamin K-dependent γ-glutamylcarboxylase in Atlantic salmon (Salmo salar L.),2009,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.tiv.2011.03.020,https://openalex.org/W2007983244,10.1016/j.tiv.2011.03.020,TRUE,Development of a co-culture model for in vitro toxicological studies in Atlantic salmon,2011,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1002/ejlt.201600082,https://openalex.org/W2516877608,10.1002/ejlt.201600082,TRUE,Fatty acid composition in the fillets of rainbow trout grown in different conditions,2016,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1098/rsos.191220,https://openalex.org/W3012540765,10.1098/rsos.191220,TRUE,Salmon behavioural response to robots in an aquaculture sea cage,2020,TRUE,gold,cc-by,FALSE,FALSE,FALSE,NA,NA,matched
10.9775/kvfd.2009.093-a,https://openalex.org/W2073364566,10.9775/kvfd.2009.093-a,TRUE,Isolation of Flavobacterium psychrophilum in Farmed Rainbow Trout (Oncorhynchus mykiss),2009,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.46989/001c.20500,https://openalex.org/W2187790157,10.46989/001c.20500,TRUE,Immunization of Rainbow Trout (Oncorhynchus mykiss) against Lactococcus garvieae Using Vaccine Mixtures,2008,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2187790157.pdf,https://content.openalex.org/works/W2187790157.grobid-xml,matched
10.1556/achrom.26.2014.4.1,https://openalex.org/W1974205137,10.1556/achrom.26.2014.4.1,TRUE,Level of hexabromocyclododecane isomers in the tissue of selected commonly consumed fish in Central European countries,2013,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1974205137.pdf,https://content.openalex.org/works/W1974205137.grobid-xml,matched
10.24143/2073-5529-2024-3-42-49,https://openalex.org/W4403136576,10.24143/2073-5529-2024-3-42-49,TRUE,The effectiveness of adding hot-pressed flaxseed oil and hydrothermal white lupine in compound feeds for rainbow trout (Oncorhynchus mykiss),2024,TRUE,diamond,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4403136576.pdf,https://content.openalex.org/works/W4403136576.grobid-xml,matched
10.1016/j.aquaculture.2024.740677,https://openalex.org/W4391917206,10.1016/j.aquaculture.2024.740677,TRUE,Single-step genomic prediction for body weight and maturity age in Finnish rainbow trout (Oncorhynchus mykiss),2024,TRUE,hybrid,cc-by,FALSE,FALSE,TRUE,NA,NA,matched
10.3354/dao03641,https://openalex.org/W3216786790,10.3354/dao03641,TRUE,"Vannella mustalahtiana sp. nov. (Amoebozoa, Vannellida) and rainbow trout nodular gill disease (NGD) in Russia",2021,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.cub.2023.01.037,https://openalex.org/W4320498796,10.1016/j.cub.2023.01.037,TRUE,Environmental footprints of farmed chicken and salmon bridge the land and sea,2023,TRUE,green,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4320498796.pdf,https://content.openalex.org/works/W4320498796.grobid-xml,matched
10.1111/j.0022-1112.2004.559ao.x,https://openalex.org/W2095461066,10.1111/j.0022-1112.2004.559ao.x,TRUE,Disruption of the melatonin rhythm in wild and farmed fish: a consequence of prolonged thyroxine administration and calcium depletion,2004,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1139/f09-128,https://openalex.org/W1515076445,10.1139/f09-128,TRUE,Assimilation of freshwater salmonid aquaculture waste by native aquatic biotaThis paper is part of the series “Forty Years of Aquatic Research at the Experimental Lakes Area”.,2009,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2006.12.048,https://openalex.org/W1997308298,10.1016/j.aquaculture.2006.12.048,TRUE,"A sediment bioassay to assess the effects of aquaculture waste on growth, reproduction, and survival of Sphaerium simile (Say) (Bivalvia: Sphaeriidae)",2007,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1186/1743-422x-7-338,https://openalex.org/W1965050973,10.1186/1743-422x-7-338,TRUE,Identification of the 3' and 5' terminal sequences of the 8 rna genome segments of european and north american genotypes of infectious salmon anemia virus (an orthomyxovirus) and evidence for quasispecies based on the non-coding sequences of transcripts,2010,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1965050973.pdf,https://content.openalex.org/works/W1965050973.grobid-xml,matched
10.1093/oso/9780198850229.003.0014,https://openalex.org/W4312286892,10.1093/oso/9780198850229.003.0014,TRUE,Anadromous fishes,2022,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3147/jsfp.46.116,https://openalex.org/W2319718304,10.3147/jsfp.46.116,TRUE,Concentration of Flavobacterium psychrophilum in the Ovarian Fluid and Milt of Cultured Salmonids,2011,TRUE,diamond,NA,TRUE,TRUE,FALSE,https://content.openalex.org/works/W2319718304.pdf,https://content.openalex.org/works/W2319718304.grobid-xml,matched
10.3147/jsfp.29.127,https://openalex.org/W2075387576,10.3147/jsfp.29.127,TRUE,Epizootics Caused by Salmonid Herpesvirus Type 2 Infection in Maricultured Coho Salmon.,1994,TRUE,diamond,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1101/2024.03.06.583827,https://openalex.org/W4392716240,10.1101/2024.03.06.583827,TRUE,Experimental challenge of Chinook salmon with Tenacibaculum maritimum and Tenacibaculum dicentrarchi fulfils Koch’s postulates,2024,TRUE,green,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4392716240.pdf,https://content.openalex.org/works/W4392716240.grobid-xml,matched
10.1016/j.aquaculture.2023.740055,https://openalex.org/W4386572485,10.1016/j.aquaculture.2023.740055,TRUE,"Serological and molecular typing of Tenacibaculum maritimum from New Zealand farmed salmon, Oncorhynchus tshawytscha",2023,TRUE,hybrid,cc-by,FALSE,FALSE,TRUE,NA,NA,matched
10.1016/j.aquaculture.2022.738365,https://openalex.org/W4280488921,10.1016/j.aquaculture.2022.738365,TRUE,Advantages of selective medium for surveillance of Tenacibaculum species in marine fish aquaculture,2022,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1080/23308249.2015.1112357,https://openalex.org/W2232219186,10.1080/23308249.2015.1112357,TRUE,"Technological Advances that Led to Growth of Shrimp, Salmon, and Tilapia Farming",2016,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1186/s13567-015-0238-4,https://openalex.org/W1894255355,10.1186/s13567-015-0238-4,TRUE,"Yersinia ruckeri, the causative agent of enteric redmouth disease in fish",2015,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1894255355.pdf,https://content.openalex.org/works/W1894255355.grobid-xml,matched
10.1016/j.aquaculture.2017.06.019,https://openalex.org/W2625787789,10.1016/j.aquaculture.2017.06.019,TRUE,Molecular transfer to Atlantic salmon ovulated eggs using liposomes,2017,TRUE,green,other-oa,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/0002-9092.00133,https://openalex.org/W2110080133,10.1111/0002-9092.00133,TRUE,Estimation of Profit Functions When Profit Is Not Maximum,2001,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1086/mre.17.2.42629353,https://openalex.org/W52969042,10.1086/mre.17.2.42629353,TRUE,Risk Preferences and Technology: A Joint Analysis,2002,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1007/s001810100091,https://openalex.org/W2072755372,10.1007/s001810100091,TRUE,Risk preference and productivity measurement under output price uncertainty,2002,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1108/s0731-9053(2009)0000025010,https://openalex.org/W89470230,10.1108/s0731-9053(2009)0000025010,TRUE,Nonparametric estimation of production risk and risk preference functions,2009,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/1467-9442.t01-1-00009,https://openalex.org/W1972127767,10.1111/1467-9442.t01-1-00009,TRUE,"Risk Preferences, Production Risk and Firm Heterogeneity*",2003,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1007/s12562-014-0742-x,https://openalex.org/W1982353030,10.1007/s12562-014-0742-x,TRUE,Transgene manipulation in rainbow trout using Cre recombinase,2014,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1128/aem.00812-21,https://openalex.org/W3169515353,10.1128/aem.00812-21,TRUE,Bacteriophage Resistance Affects Flavobacterium columnare Virulence Partly via Mutations in Genes Related to Gliding Motility and the Type IX Secretion System,2021,TRUE,green,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.fsi.2009.03.013,https://openalex.org/W2098064178,10.1016/j.fsi.2009.03.013,TRUE,The efficacy of two immunostimulants against Flavobacterium columnare infection in juvenile rainbow trout (Oncorhynchus mykiss),2009,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1007/s10806-011-9369-4,https://openalex.org/W2055857393,10.1007/s10806-011-9369-4,TRUE,Who Cares about Farmed Fish? Citizen Perceptions of the Welfare and the Mental Abilities of Fish,2011,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.jprot.2011.12.009,https://openalex.org/W2025215775,10.1016/j.jprot.2011.12.009,TRUE,Effects of growth hormone on the salmon pituitary proteome,2011,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1111/jfd.12323,https://openalex.org/W2031009901,10.1111/jfd.12323,TRUE,"Atlantic salmon, S almo salar L . are broadly susceptible to isolates representing the N orth A merican genogroups of infectious hematopoietic necrosis virus",2014,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.32900/2312-8402-2024-131-92-104,https://openalex.org/W4401926935,10.32900/2312-8402-2024-131-92-104,TRUE,ORAL VACCINATION AGAINST YERSINIA RUCKERI: BIOMARKERS OF PROTEIN OXIDATION IN THE HEPATIC TISSUE OF RAINBOW TROUT (ONCORHYNCHUS MYKISS WALBAUM),2024,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4401926935.pdf,https://content.openalex.org/works/W4401926935.grobid-xml,matched
10.3390/ani12192642,https://openalex.org/W4303579172,10.3390/ani12192642,TRUE,"Physiological and Biochemical Characteristics of Rainbow Trout with Severe, Moderate and Asymptomatic Course of Vibrio anguillarum Infection",2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4303579172.pdf,https://content.openalex.org/works/W4303579172.grobid-xml,matched
10.1016/j.cbpb.2005.12.020,https://openalex.org/W2008819351,10.1016/j.cbpb.2005.12.020,TRUE,Isolation and characterization of a trypsin fraction from the pyloric ceca of chinook salmon (Oncorhynchus tshawytscha),2006,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2006.10.010,https://openalex.org/W2079474932,10.1016/j.aquaculture.2006.10.010,TRUE,Effects of organic effluents from a salmon farm on a fjord system. I. Vertical export and dispersal processes,2006,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2008.06.032,https://openalex.org/W2014564977,10.1016/j.aquaculture.2008.06.032,TRUE,Effects of organic effluents from a salmon farm on a fjord system. III. Linking deposition rates of organic matter and benthic productivity,2008,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2006.10.008,https://openalex.org/W1966272887,10.1016/j.aquaculture.2006.10.008,TRUE,Effects of organic effluents from a salmon farm on a fjord system. II. Temporal and spatial patterns in infauna community composition,2006,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.fsi.2016.09.053,https://openalex.org/W2530790166,10.1016/j.fsi.2016.09.053,TRUE,Proinflammatory cytokine and cytokine receptor gene expression kinetics following challenge with Flavobacterium psychrophilum in resistant and susceptible lines of rainbow trout (Oncorhynchus mykiss),2016,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1038/hdy.2009.123,https://openalex.org/W2053213655,10.1038/hdy.2009.123,TRUE,"Quantitative genetic architecture of parasite-induced cataract in rainbow trout, Oncorhynchus mykiss",2009,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2053213655.pdf,https://content.openalex.org/works/W2053213655.grobid-xml,matched
10.1111/j.1365-294x.2007.03562.x,https://openalex.org/W2098907121,10.1111/j.1365-294x.2007.03562.x,TRUE,Hybrid origin of Baltic salmon‐specific parasite Gyrodactylus salaris: a model for speciation by host switch for hemiclonal organisms,2007,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.2478/s11686-008-0015-x,https://openalex.org/W2050762658,10.2478/s11686-008-0015-x,TRUE,"Description of three new European cryptic species of Gyrodactylus Nordmann, 1832 supported by nuclear and mitochondrial phylogenetic characterization",2008,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2050762658.pdf,https://content.openalex.org/works/W2050762658.grobid-xml,matched
10.3846/enviro.2014.084,https://openalex.org/W2334382516,10.3846/enviro.2014.084,TRUE,Anaerobic co-digestion of sewage sludge with fish farming waste,2014,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1007/s10228-011-0270-y,https://openalex.org/W2057207444,10.1007/s10228-011-0270-y,TRUE,"Introgression of Oncorhynchus masou subsp. (Biwa salmon) genome into lake-run O. m. ishikawae (Amago salmon) introduced into Lake Biwa, Japan",2012,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1108/00070709610119874,https://openalex.org/W2043276540,10.1108/00070709610119874,TRUE,Consumer acceptability of genetically modified foods with special reference to farmed salmon,1996,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.31857/s0475145023020039,https://openalex.org/W4394968354,10.31857/s0475145023020039,TRUE,The Influence of Different Lighting and Feeding Regime on the Activity of Energy Metabolism Enzymes in Farmed Atlantic Salmon Fingerlings,2023,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4394968354.pdf,https://content.openalex.org/works/W4394968354.grobid-xml,matched
10.31857/s0044452924010047,https://openalex.org/W4401983943,10.31857/s0044452924010047,TRUE,Expression of muscle-specific genes in atlantic salmon fingerlings (SALMO SALAR L.) in the conditions of aquaculture under the influence of different lighting and feeding regimes,2024,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4401983943.pdf,https://content.openalex.org/works/W4401983943.grobid-xml,matched
10.1134/s0022093024010046,https://openalex.org/W4392811831,10.1134/s0022093024010046,TRUE,Expression of Muscle-Specific Genes in Aquacultured Atlantic Salmon (Salmo salar L.) Fingerlings under Conditions of Different Lighting and Feeding Regimes,2024,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/s0264-410x(00)00524-7,https://openalex.org/W1981976743,10.1016/s0264-410x(00)00524-7,TRUE,An efficacious recombinant subunit vaccine against the salmonid rickettsial pathogen Piscirickettsia salmonis,2001,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.mex.2024.102784,https://openalex.org/W4399133278,10.1016/j.mex.2024.102784,TRUE,High resolution depth profile scanning of plankton organisms—VERTILICE,2024,TRUE,gold,cc-by,FALSE,FALSE,TRUE,NA,NA,matched
10.1111/j.1477-9552.2007.00149.x,https://openalex.org/W2083883757,10.1111/j.1477-9552.2007.00149.x,TRUE,Cost Structure and Vertical Integration between Farming and Processing,2008,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.fsi.2012.10.006,https://openalex.org/W2031701446,10.1016/j.fsi.2012.10.006,TRUE,Modulation of innate immune responses in Atlantic salmon by chronic hypoxia-induced stress,2012,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.heliyon.2023.e17979,https://openalex.org/W4383612712,10.1016/j.heliyon.2023.e17979,TRUE,Physicochemical and functional properties of rainbow trout (Oncorhynchus mykiss) hydrolysate,2023,TRUE,gold,cc-by,TRUE,FALSE,TRUE,https://content.openalex.org/works/W4383612712.pdf,NA,matched
10.1099/vir.0.18962-0,https://openalex.org/W2098162991,10.1099/vir.0.18962-0,TRUE,Isolation and partial characterization of a novel paramyxovirus from the gills of diseased seawater-reared Atlantic salmon (Salmo salar L.),2003,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3354/dao067047,https://openalex.org/W2072487292,10.3354/dao067047,TRUE,Atlantic salmon paramyxovirus (ASPV) infection contributes to proliferative gill inflammation (PGI) in seawater-reared Salmo salar,2005,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2072487292.pdf,https://content.openalex.org/works/W2072487292.grobid-xml,matched
10.3354/dao039097,https://openalex.org/W2012961164,10.3354/dao039097,TRUE,Platyspondyly and shortness of vertebral column in farmed Atlantic salmon Salmo salar in Norway-description and interpretation of pathologic changes,2000,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2012961164.pdf,https://content.openalex.org/works/W2012961164.grobid-xml,matched
10.1201/9781003077770-37,https://openalex.org/W3099858128,10.1201/9781003077770-37,TRUE,Use of wrasse to control salmon lice,2020,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.aquaculture.2019.734279,https://openalex.org/W2955217813,10.1016/j.aquaculture.2019.734279,TRUE,Pharmacokinetics of florfenicol in lumpfish (Cyclopterus lumpus L.) after a single oral administration,2019,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2955217813.pdf,https://content.openalex.org/works/W2955217813.grobid-xml,matched
10.1111/jfd.13545,https://openalex.org/W3211219102,10.1111/jfd.13545,TRUE,"Antibacterial treatment of lumpfish (Cyclopterus lumpus) experimentally challenged withVibrio anguillarum, atypicalAeromonas salmonicidaandPasteurella atlantica",2021,TRUE,hybrid,cc-by-nc,FALSE,FALSE,FALSE,NA,NA,matched
10.1007/bf02112358,https://openalex.org/W1977206623,10.1007/bf02112358,TRUE,Transferrin mRNA in relation to liver iron storage in farmed Atlantic salmonSalmo salar,1996,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1371/journal.pone.0082296.g009,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,no_exact_openalex_match
10.1515/macvetrev-2016-0076,https://openalex.org/W2326016726,10.1515/macvetrev-2016-0076,TRUE,Effect of Storage on Residue Levels of Enrofloxacin in Muscle of Rainbow Trout (Oncorhynchus mykiss) and Common Carp (Cyprinus carpio),2016,TRUE,diamond,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2326016726.pdf,https://content.openalex.org/works/W2326016726.grobid-xml,matched
10.1002/jmor.20142,https://openalex.org/W1509233213,10.1002/jmor.20142,TRUE,Intestinal morphology of the wild atlantic salmon (Salmo salar),2013,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.3389/fmicb.2015.00829,https://openalex.org/W1694834424,10.3389/fmicb.2015.00829,TRUE,The use of phage FCL-2 as an alternative to chemotherapy against columnaris disease in aquaculture,2015,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1694834424.pdf,https://content.openalex.org/works/W1694834424.grobid-xml,matched
10.1111/jfd.12631,https://openalex.org/W2616340053,10.1111/jfd.12631,TRUE,Application of low‐frequency sonophoresis and reduction of antibiotics in the aquatic systems,2017,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/j.chemosphere.2024.142967,https://openalex.org/W4401043075,10.1016/j.chemosphere.2024.142967,TRUE,Effects of dietary and/or parental supplementation with selenium and mercury on their localisation in rainbow trout fry tissues (Oncorhynchus mykiss) by quantitative LA-ICP MS imaging,2024,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4401043075.pdf,https://content.openalex.org/works/W4401043075.grobid-xml,matched
10.4067/s0301-732x2008000200014,https://openalex.org/W2145621944,10.4067/s0301-732x2008000200014,TRUE,Detección del virus de la necrosis pancreática infecciosa (IPNV) en sedimentos de agua dulce,2008,TRUE,diamond,cc-by-nc,TRUE,TRUE,FALSE,https://content.openalex.org/works/W2145621944.pdf,https://content.openalex.org/works/W2145621944.grobid-xml,matched
10.1042/bst024254s,https://openalex.org/W2411680237,10.1042/bst024254s,TRUE,Identification and expression of antigens from Lepeophtheirus salmonis for use in vaccination trials,1996,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1016/s1054-3139(97)80013-6,https://openalex.org/W2150526041,10.1016/s1054-3139(97)80013-6,TRUE,Absence of seasonal changes in reproductive function of cultured Atlantic salmon migrating into a Canadian river,1997,TRUE,bronze,NA,TRUE,FALSE,FALSE,https://content.openalex.org/works/W2150526041.pdf,NA,matched
10.1577/t03-032.1,https://openalex.org/W2041267363,10.1577/t03-032.1,TRUE,Migration of Atlantic Salmon Postsmolts in Relation to Habitat Use in a Coastal System,2004,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
10.1577/03-022,https://openalex.org/W2052115832,10.1577/03-022,TRUE,Adult Return of Farmed Atlantic Salmon Escaped as Juveniles into Freshwater,2004,FALSE,closed,NA,FALSE,FALSE,FALSE,NA,NA,matched
